Downloaded from wid.world on 07-06-2019 at 11:11:13
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1900;Unnamed: 4
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1901;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1902;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1903;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1904;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1905;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1906;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1907;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1908;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1909;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1910;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1911;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1912;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1913;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1914;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1915;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1916;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1917;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1918;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1919;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1920;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1921;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1922;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1923;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1924;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1925;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1926;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1927;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1928;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1929;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1930;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1931;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1932;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1933;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1934;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1935;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1936;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1937;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1938;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1939;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1940;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1941;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1942;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1943;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1944;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1945;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1946;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1947;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1948;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1949;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1950;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1951;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1952;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1953;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1954;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1955;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1956;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1957;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1958;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1959;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1960;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1961;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1962;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1963;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1964;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1965;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1966;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1967;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1968;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1969;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1970;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1971;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1972;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1973;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1974;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1975;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1976;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1977;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1978;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1979;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1980;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1981;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1982;
Albania;"sptinc_p40p50_992_j_AL
Pre-tax national income 
P40-50 | share | adults | equal split
";p40p50;1983;
