Downloaded from wid.world on 07-06-2019 at 11:03:25
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1900;Unnamed: 4
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1901;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1902;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1903;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1904;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1905;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1906;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1907;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1908;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1909;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1910;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1911;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1912;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1913;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1914;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1915;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1916;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1917;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1918;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1919;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1920;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1921;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1922;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1923;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1924;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1925;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1926;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1927;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1928;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1929;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1930;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1931;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1932;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1933;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1934;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1935;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1936;
Albania;"sptinc_p0p10_992_j_AL
Pre-tax national income 
P0-10 | share | adults | equal split
";p0p10;1937;
