Downloaded from wid.world on 04-06-2019 at 15:01:55
Albania;"sdiinc_p50p60_992_j_AL
Post-tax national income
P50-60 | share | adults | equal split
";p50p60;2010;0.0884
Albania;"sdiinc_p50p60_992_j_AL
Post-tax national income
P50-60 | share | adults | equal split
";p50p60;2011;0.0897
Albania;"sdiinc_p50p60_992_j_AL
Post-tax national income
P50-60 | share | adults | equal split
";p50p60;2012;0.0894
Albania;"sdiinc_p50p60_992_j_AL
Post-tax national income
P50-60 | share | adults | equal split
";p50p60;2013;
Albania;"sdiinc_p50p60_992_j_AL
Post-tax national income
P50-60 | share | adults | equal split
";p50p60;2014;
Albania;"sdiinc_p50p60_992_j_AL
Post-tax national income
P50-60 | share | adults | equal split
";p50p60;2015;
Albania;"sdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | share | adults | equal split
";p60p70;2010;0.1018
Albania;"sdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | share | adults | equal split
";p60p70;2011;0.1029
Albania;"sdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | share | adults | equal split
";p60p70;2012;0.1027
Albania;"sdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | share | adults | equal split
";p60p70;2013;
Albania;"sdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | share | adults | equal split
";p60p70;2014;
Albania;"sdiinc_p60p70_992_j_AL
Post-tax national income
P60-70 | share | adults | equal split
";p60p70;2015;
Albania;"sdiinc_p70p80_992_j_AL
Post-tax national income
P70-80 | share | adults | equal split
";p70p80;2010;0.1188
Albania;"sdiinc_p70p80_992_j_AL
Post-tax national income
P70-80 | share | adults | equal split
";p70p80;2011;0.1202
Albania;"sdiinc_p70p80_992_j_AL
Post-tax national income
P70-80 | share | adults | equal split
";p70p80;2012;0.1201
Albania;"sdiinc_p70p80_992_j_AL
Post-tax national income
P70-80 | share | adults | equal split
";p70p80;2013;
Albania;"sdiinc_p70p80_992_j_AL
Post-tax national income
P70-80 | share | adults | equal split
";p70p80;2014;
Albania;"sdiinc_p70p80_992_j_AL
Post-tax national income
P70-80 | share | adults | equal split
";p70p80;2015;
Albania;"sdiinc_p80p90_992_j_AL
Post-tax national income
P80-90 | share | adults | equal split
";p80p90;2010;0.147
Albania;"sdiinc_p80p90_992_j_AL
Post-tax national income
P80-90 | share | adults | equal split
";p80p90;2011;0.1488
Albania;"sdiinc_p80p90_992_j_AL
Post-tax national income
P80-90 | share | adults | equal split
";p80p90;2012;0.1476
