Downloaded from wid.world on 04-06-2019 at 14:59:56
Albania;"sdiinc_p10p20_992_j_AL
Post-tax national income
P10-20 | share | adults | equal split
";p10p20;2010;0.0471
Albania;"sdiinc_p10p20_992_j_AL
Post-tax national income
P10-20 | share | adults | equal split
";p10p20;2011;0.0475
Albania;"sdiinc_p10p20_992_j_AL
Post-tax national income
P10-20 | share | adults | equal split
";p10p20;2012;0.0468
Albania;"sdiinc_p10p20_992_j_AL
Post-tax national income
P10-20 | share | adults | equal split
";p10p20;2013;
Albania;"sdiinc_p10p20_992_j_AL
Post-tax national income
P10-20 | share | adults | equal split
";p10p20;2014;
Albania;"sdiinc_p10p20_992_j_AL
Post-tax national income
P10-20 | share | adults | equal split
";p10p20;2015;
Albania;"sdiinc_p0p10_992_j_AL
Post-tax national income
P0-10 | share | adults | equal split
";p0p10;2010;0.0288
Albania;"sdiinc_p0p10_992_j_AL
Post-tax national income
P0-10 | share | adults | equal split
";p0p10;2011;0.0284
Albania;"sdiinc_p0p10_992_j_AL
Post-tax national income
P0-10 | share | adults | equal split
";p0p10;2012;0.0278
Albania;"sdiinc_p0p10_992_j_AL
Post-tax national income
P0-10 | share | adults | equal split
";p0p10;2013;
Albania;"sdiinc_p0p10_992_j_AL
Post-tax national income
P0-10 | share | adults | equal split
";p0p10;2014;
Albania;"sdiinc_p0p10_992_j_AL
Post-tax national income
P0-10 | share | adults | equal split
";p0p10;2015;
Albania;"sdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | share | adults | equal split
";p20p30;2010;0.0585
Albania;"sdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | share | adults | equal split
";p20p30;2011;0.0591
Albania;"sdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | share | adults | equal split
";p20p30;2012;0.0582
Albania;"sdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | share | adults | equal split
";p20p30;2013;
Albania;"sdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | share | adults | equal split
";p20p30;2014;
Albania;"sdiinc_p20p30_992_j_AL
Post-tax national income
P20-30 | share | adults | equal split
";p20p30;2015;
Albania;"sdiinc_p30p40_992_j_AL
Post-tax national income
P30-40 | share | adults | equal split
";p30p40;2010;0.0679
Albania;"sdiinc_p30p40_992_j_AL
Post-tax national income
P30-40 | share | adults | equal split
";p30p40;2011;0.0687
Albania;"sdiinc_p30p40_992_j_AL
Post-tax national income
P30-40 | share | adults | equal split
";p30p40;2012;0.068
Albania;"sdiinc_p30p40_992_j_AL
Post-tax national income
P30-40 | share | adults | equal split
";p30p40;2013;
Albania;"sdiinc_p30p40_992_j_AL
Post-tax national income
P30-40 | share | adults | equal split
";p30p40;2014;
Albania;"sdiinc_p30p40_992_j_AL
Post-tax national income
P30-40 | share | adults | equal split
";p30p40;2015;
Albania;"sdiinc_p40p50_992_j_AL
Post-tax national income
P40-50 | share | adults | equal split
";p40p50;2010;0.0775
Albania;"sdiinc_p40p50_992_j_AL
Post-tax national income
P40-50 | share | adults | equal split
";p40p50;2011;0.0786
Albania;"sdiinc_p40p50_992_j_AL
Post-tax national income
P40-50 | share | adults | equal split
";p40p50;2012;0.0784
Albania;"sdiinc_p40p50_992_j_AL
Post-tax national income
P40-50 | share | adults | equal split
";p40p50;2013;
Albania;"sdiinc_p40p50_992_j_AL
Post-tax national income
P40-50 | share | adults | equal split
";p40p50;2014;
Albania;"sdiinc_p40p50_992_j_AL
Post-tax national income
P40-50 | share | adults | equal split
";p40p50;2015;
Austria;"sdiinc_p10p20_992_j_AT
Post-tax national income
P10-20 | share | adults | equal split
";p10p20;2010;0.0525
Austria;"sdiinc_p10p20_992_j_AT
Post-tax national income
P10-20 | share | adults | equal split
";p10p20;2011;0.0524
Austria;"sdiinc_p10p20_992_j_AT
Post-tax national income
P10-20 | share | adults | equal split
";p10p20;2012;0.0529
Austria;"sdiinc_p10p20_992_j_AT
Post-tax national income
P10-20 | share | adults | equal split
";p10p20;2013;0.0526
Austria;"sdiinc_p10p20_992_j_AT
Post-tax national income
P10-20 | share | adults | equal split
";p10p20;2014;0.0534
Austria;"sdiinc_p10p20_992_j_AT
Post-tax national income
P10-20 | share | adults | equal split
";p10p20;2015;0.0526
Austria;"sdiinc_p0p10_992_j_AT
Post-tax national income
P0-10 | share | adults | equal split
";p0p10;2010;0.032
Austria;"sdiinc_p0p10_992_j_AT
Post-tax national income
P0-10 | share | adults | equal split
";p0p10;2011;0.0328
Austria;"sdiinc_p0p10_992_j_AT
Post-tax national income
P0-10 | share | adults | equal split
";p0p10;2012;0.0323
Austria;"sdiinc_p0p10_992_j_AT
Post-tax national income
P0-10 | share | adults | equal split
";p0p10;2013;0.0322
Austria;"sdiinc_p0p10_992_j_AT
Post-tax national income
P0-10 | share | adults | equal split
";p0p10;2014;0.0341
Austria;"sdiinc_p0p10_992_j_AT
Post-tax national income
P0-10 | share | adults | equal split
";p0p10;2015;0.0333
Austria;"sdiinc_p20p30_992_j_AT
Post-tax national income
P20-30 | share | adults | equal split
";p20p30;2010;0.0629
Austria;"sdiinc_p20p30_992_j_AT
Post-tax national income
P20-30 | share | adults | equal split
";p20p30;2011;0.0631
Austria;"sdiinc_p20p30_992_j_AT
Post-tax national income
P20-30 | share | adults | equal split
";p20p30;2012;0.0636
Austria;"sdiinc_p20p30_992_j_AT
Post-tax national income
P20-30 | share | adults | equal split
";p20p30;2013;0.0631
Austria;"sdiinc_p20p30_992_j_AT
Post-tax national income
P20-30 | share | adults | equal split
";p20p30;2014;0.0639
Austria;"sdiinc_p20p30_992_j_AT
Post-tax national income
P20-30 | share | adults | equal split
";p20p30;2015;0.0629
Austria;"sdiinc_p30p40_992_j_AT
Post-tax national income
P30-40 | share | adults | equal split
";p30p40;2010;0.0724
Austria;"sdiinc_p30p40_992_j_AT
Post-tax national income
P30-40 | share | adults | equal split
";p30p40;2011;0.0728
Austria;"sdiinc_p30p40_992_j_AT
Post-tax national income
P30-40 | share | adults | equal split
";p30p40;2012;0.0732
Austria;"sdiinc_p30p40_992_j_AT
Post-tax national income
P30-40 | share | adults | equal split
";p30p40;2013;0.0724
Austria;"sdiinc_p30p40_992_j_AT
Post-tax national income
P30-40 | share | adults | equal split
";p30p40;2014;0.0732
Austria;"sdiinc_p30p40_992_j_AT
Post-tax national income
P30-40 | share | adults | equal split
";p30p40;2015;0.0725
Austria;"sdiinc_p40p50_992_j_AT
Post-tax national income
P40-50 | share | adults | equal split
";p40p50;2010;0.0821
Austria;"sdiinc_p40p50_992_j_AT
Post-tax national income
P40-50 | share | adults | equal split
";p40p50;2011;0.0819
Austria;"sdiinc_p40p50_992_j_AT
Post-tax national income
P40-50 | share | adults | equal split
";p40p50;2012;0.0824
Austria;"sdiinc_p40p50_992_j_AT
Post-tax national income
P40-50 | share | adults | equal split
";p40p50;2013;0.0812
Austria;"sdiinc_p40p50_992_j_AT
Post-tax national income
P40-50 | share | adults | equal split
";p40p50;2014;0.0819
