Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1900;Unnamed: 4
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1901;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1902;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1903;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1904;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1905;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1906;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1907;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1908;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1909;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1910;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1911;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1912;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1913;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1914;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1915;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1916;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1917;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1918;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1919;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1920;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1921;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1922;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1923;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1924;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1925;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1926;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1927;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1928;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1929;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1930;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1931;
Albania;"sptinc_p20p30_992_j_AL
Pre-tax national income 
P20-30 | share | adults | equal split
";p20p30;1932;
